Season,Game Type,Team,#,Name,Position,G,PA,AB,BA,OBP,SLG,OPS,R,RBI,H,1B,2B,3B,HR,TB,SB,CS,BB,IBB,K,DP,DB,SH,SF,PlayerID
2002,Regular Season,Hanshin Tigers,7,"Imaoka, Makoto",2B,122,548,505,0.317,0.355,0.485,0.840,46,56,160,105,40,0,15,245,0,1,28,6,62,8,3,10,2,61163884
2002,Regular Season,Nippon-Ham Fighters,44,"Ueda, Yoshinori",RF,25,31,28,0.036,0.100,0.036,0.136,2,0,1,1,0,0,0,1,0,0,2,0,8,1,0,1,0,61163885
2002,Regular Season,Nippon-Ham Fighters,60,"Ito, Takeshi",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61163888
2002,Regular Season,Chiba Lotte Marines,23,"Otsuka, Akira",LF,43,89,86,0.186,0.205,0.302,0.507,6,6,16,9,5,1,1,26,2,0,2,0,19,1,0,1,0,61163889
2002,Regular Season,Fukuoka Daiei Hawks,27,"Iijima, Kazuhiko",P,24,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61165115
2002,Regular Season,Hiroshima Toyo Carp,33,"Lopez, Luis",1B,80,276,265,0.245,0.264,0.351,0.615,12,33,65,48,11,1,5,93,0,0,6,1,23,8,2,0,3,61263882
2002,Regular Season,Nippon-Ham Fighters,20,"Yano, Satoshi",P,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61263884
2002,Regular Season,Yakult Swallows,7,"Hamana, Chihiro",2B,39,100,90,0.211,0.268,0.278,0.546,7,5,19,15,3,0,1,25,1,0,7,1,27,1,0,3,0,61263885
2002,Regular Season,Yokohama BayStars,41,"Maeda, Kazuyuki",P,6,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61263886
2002,Regular Season,Chunichi Dragons,61,"Yaguchi, Tetsuo",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61263888
2002,Regular Season,Orix Bluewave,46,"Mukae, Yuichiro",LF,20,20,14,0.143,0.294,0.143,0.437,3,0,2,2,0,0,0,2,1,0,1,0,6,0,2,3,0,61265111
2002,Regular Season,Orix Bluewave,9,"Hirano, Keiichi",2B,7,24,22,0.227,0.261,0.227,0.488,1,2,5,5,0,0,0,5,1,0,1,0,2,0,0,1,0,61265115
2002,Regular Season,Seibu Lions,44,"Shimizu, Masaji",CF,51,75,64,0.266,0.299,0.328,0.627,10,5,17,14,2,1,0,21,1,1,3,0,12,0,0,8,0,61363868
2002,Regular Season,Chiba Lotte Marines,32,"Yamamoto, Yasushi",2B,15,7,5,0.000,0.286,0.000,0.286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,61363883
2002,Regular Season,Yakult Swallows,32,"Ono, Kosei",C,41,84,80,0.225,0.253,0.425,0.678,10,11,18,10,4,0,4,34,0,0,1,1,22,1,2,1,0,61363884
2002,Regular Season,Orix Bluewave,16,"Kawaguchi, Tomoya",P,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61363886
2002,Regular Season,Yomiuri Giants,41,"Kimura, Ryuji",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61363887
2002,Regular Season,Yokohama BayStars,20,"Kizuka, Atsushi",P,36,5,5,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,61365111
2002,Regular Season,Seibu Lions,15,"Onuma, Koji",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61365113
2002,Regular Season,Fukuoka Daiei Hawks,28,"Watanabe, Masakazu",P,57,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61463887
2002,Regular Season,Chunichi Dragons,60,"Taiho, Yasuaki",1B,27,54,47,0.213,0.315,0.511,0.826,7,11,10,4,2,0,4,24,0,0,7,0,16,1,0,0,0,61563868
2002,Regular Season,Hiroshima Toyo Carp,00,"Shima, Shigenobu",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61563880
2002,Regular Season,Osaka Kintetsu Buffaloes,40,"Sekiguchi, Iori",P,12,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61563882
2002,Regular Season,Chiba Lotte Marines,41,"Kobayashi, Hiroyuki",P,58,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61563884
2002,Regular Season,Yokohama BayStars,11,"Saito, Takashi",P,39,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61563885
2002,Regular Season,Nippon-Ham Fighters,21,"Shimizu, Akio",P,18,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61563886
2002,Regular Season,Yakult Swallows,8,"Sato, Shinichi",PH,84,237,220,0.227,0.270,0.323,0.593,20,20,50,38,7,1,4,71,1,2,13,0,43,8,0,4,0,61563887
2002,Regular Season,Chiba Lotte Marines,30,"Kobayashi, Masahide",P,43,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61563888
2002,Regular Season,Nippon-Ham Fighters,28,"Shoda, Itsuki",P,23,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61565111
2002,Regular Season,Nippon-Ham Fighters,12,"Kato, Tatsuhito",P,33,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61565113
2002,Regular Season,Hiroshima Toyo Carp,45,"Schullstrom, Erik",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61663886
2002,Regular Season,Yokohama BayStars,39,"Nakamura, Takeshi",C,107,302,283,0.201,0.243,0.283,0.526,22,19,57,44,8,0,5,80,0,0,15,4,72,5,1,1,2,61763864
2002,Japan Series,Yomiuri Giants,68,"Suzuki, Takahiro",PR,3,,0,0.000,,0.000,,,0,0,0,0,0,0,0,2,,0,,0,,,,,61763884
2002,Regular Season,Yomiuri Giants,68,"Suzuki, Takahiro",PR,30,8,8,0.250,0.250,0.250,0.500,6,0,2,2,0,0,0,2,4,4,0,0,3,0,0,0,0,61763884
2002,Regular Season,Nippon-Ham Fighters,22,"Tateyama, Yoshinori",P,45,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61763888
2002,Regular Season,Seibu Lions,1,"Takayama, Hisashi",DH,34,84,76,0.184,0.262,0.276,0.538,5,9,14,9,4,0,1,21,1,1,6,0,25,0,2,0,0,61765111
2002,Japan Series,Seibu Lions,30,"Sato, Tomoaki",CF,3,,4,0.250,,0.500,,,0,1,0,1,0,0,2,0,,0,,2,,,,,61765113
2002,Regular Season,Seibu Lions,30,"Sato, Tomoaki",CF,31,57,51,0.137,0.137,0.176,0.313,1,3,7,5,2,0,0,9,2,3,0,0,8,0,0,6,0,61765113
2002,Regular Season,Yomiuri Giants,43,"Sanada, Hiroki",P,12,25,21,0.048,0.048,0.048,0.096,0,1,1,1,0,0,0,1,0,0,0,0,11,0,0,4,0,61765115
2002,Regular Season,Hanshin Tigers,0,"Yoshida, Hiroshi",PH,8,7,7,0.000,0.000,0.000,0.000,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,61863881
2002,Regular Season,Nippon-Ham Fighters,00,"Mirabal, Carlos",P,18,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61865111
2002,Regular Season,Hanshin Tigers,18,"Valdes, Marc",P,42,5,5,0.200,0.200,0.200,0.400,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,61865115
2002,Regular Season,Fukuoka Daiei Hawks,54,"Higasa, Masahito",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61963882
2002,Regular Season,Chunichi Dragons,27,"Nakano, Eiichi",C,11,11,9,0.222,0.364,0.222,0.586,0,0,2,2,0,0,0,2,0,0,1,0,5,0,1,0,0,61963884
2002,Regular Season,Fukuoka Daiei Hawks,58,"Tsuji, Takeshi",CF,19,41,38,0.289,0.308,0.316,0.624,1,3,11,10,1,0,0,12,0,2,1,0,7,0,0,2,0,61963886
2002,Regular Season,Seibu Lions,20,"Toyoda, Kiyoshi",P,57,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61963887
2002,Regular Season,Chunichi Dragons,1,"Fukudome, Kosuke",RF,140,608,542,0.343,0.406,0.537,0.943,85,65,186,122,42,3,19,291,4,2,56,2,96,4,5,0,5,61963888
2002,Regular Season,Orix Bluewave,4,"Fukutome, Hiroki",2B,32,20,18,0.222,0.263,0.222,0.485,1,0,4,4,0,0,0,4,0,0,1,0,6,0,0,1,0,61963889
2002,Regular Season,Chunichi Dragons,9,"Tanoe, Hidenori",C,3,6,6,0.167,0.167,0.167,0.334,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,61965115
2002,Regular Season,Yakult Swallows,3,"Ramirez, Alex",LF,139,569,539,0.295,0.325,0.475,0.800,65,92,159,110,25,0,24,256,0,4,22,6,146,10,4,0,4,63165113
2002,Regular Season,Seibu Lions,99,"Chan, Zuja",P,19,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63165115
2002,Regular Season,Yomiuri Giants,61,"Almonte, Hector",P,27,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63365113
2002,Japan Series,Yomiuri Giants,29,"Maeda, Yukinaga",P,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,63463868
2002,Regular Season,Yomiuri Giants,29,"Maeda, Yukinaga",P,53,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63463868
2002,Regular Season,Chiba Lotte Marines,39,"Fukuzawa, Yoichi",C,2,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,63663868
2002,Regular Season,Yokohama BayStars,5,"Ishii, Takuro",SS,140,636,569,0.274,0.335,0.374,0.709,78,49,156,117,29,2,8,213,19,11,48,1,95,2,5,12,2,65563868
2002,Regular Season,Seibu Lions,45,"Furuya, Tsuyoshi",3B,22,31,27,0.259,0.355,0.370,0.725,3,3,7,6,0,0,1,10,2,2,3,0,10,0,1,0,0,71073884
2002,Regular Season,Fukuoka Daiei Hawks,19,"Nagai, Tomohiro",P,17,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71073886
2002,Regular Season,Chunichi Dragons,47,"Noguchi, Shigeki",P,7,11,10,0.200,0.200,0.200,0.400,1,1,2,2,0,0,0,2,0,0,0,0,6,0,0,1,0,71073887
2002,Regular Season,Hanshin Tigers,92,"Fujikawa, Kyuji",P,12,24,23,0.087,0.087,0.087,0.174,0,0,2,2,0,0,0,2,0,0,0,0,10,1,0,1,0,71073888
2002,Regular Season,Orix Bluewave,2,"Miwa, Takashi",C,65,141,125,0.184,0.214,0.272,0.486,9,8,23,16,5,0,2,34,1,1,3,0,14,4,2,10,1,71073889
2002,Japan Series,Seibu Lions,27,"Ito, Tsutomu",C,3,,5,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,1,,,,,71173865
2002,Regular Season,Seibu Lions,27,"Ito, Tsutomu",C,118,383,341,0.255,0.310,0.367,0.677,29,50,87,66,12,1,8,125,3,2,24,0,48,9,5,9,4,71173865
2002,Regular Season,Chunichi Dragons,2,"Araki, Masahiro",2B,131,445,406,0.259,0.279,0.296,0.575,43,18,105,95,7,1,2,120,16,4,9,0,59,8,3,25,2,71173882
2002,Regular Season,Orix Bluewave,32,"Yoshihara, Kosuke",C,10,9,8,0.000,0.111,0.000,0.111,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,71173883
2002,Regular Season,Nippon-Ham Fighters,1,"Akune, Kokichi",2B,30,57,53,0.226,0.241,0.358,0.599,6,3,12,9,1,0,2,19,0,0,1,0,19,2,0,3,0,71173888
2002,Regular Season,Chiba Lotte Marines,63,"Inoe, Takao",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71173889
2002,Regular Season,Chiba Lotte Marines,58,"Aono, Takeshi",SS,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71175113
2002,Regular Season,Hanshin Tigers,31,"Hirosawa, Katsumi",PH,58,80,66,0.288,0.400,0.348,0.748,2,11,19,17,1,0,1,23,0,1,12,0,15,4,1,0,1,71273860
2002,Regular Season,Chiba Lotte Marines,20,"Yabuta, Yasuhiko",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71273882
2002,Regular Season,Orix Bluewave,42,"Hagiwara, Jun",P,48,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71273885
2002,Regular Season,Hiroshima Toyo Carp,4,"Hyodo, Hideharu",PH,14,9,9,0.111,0.111,0.222,0.333,2,1,1,0,1,0,0,2,0,0,0,0,2,1,0,0,0,71273886
2002,Regular Season,Yakult Swallows,49,"Matsuda, Shinji",P,17,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71273887
2002,Regular Season,Osaka Kintetsu Buffaloes,59,"Matsumoto, Takuya",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71273888
2002,Regular Season,Hiroshima Toyo Carp,26,"Hirose, Jun",RF,39,43,35,0.286,0.342,0.314,0.656,3,2,10,9,1,0,0,11,1,0,2,0,6,1,1,5,0,71275113
2002,Regular Season,Yokohama BayStars,28,"Hata, Yuji",P,4,4,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,71275115
2002,Regular Season,Osaka Kintetsu Buffaloes,14,"Kato, Shinichi",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71373869
2002,Regular Season,Nippon-Ham Fighters,16,"Kanemura, Satoru",P,32,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71373880
2002,Regular Season,Fukuoka Daiei Hawks,66,"Saito, Kazumi",P,10,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71373882
2002,Regular Season,Chunichi Dragons,26,"Ochiai, Eiji",P,37,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71373885
2002,Regular Season,Fukuoka Daiei Hawks,11,"Ogura, Shinsuke",P,7,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71373888
2002,Regular Season,Chiba Lotte Marines,29,"Ono, Shingo",P,19,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71373889
2002,Regular Season,Orix Bluewave,3,"Katsuragi, Ikuro",RF,74,246,222,0.221,0.273,0.288,0.561,18,12,49,38,8,2,1,64,0,1,15,0,68,3,1,8,0,71375111
2002,Regular Season,Osaka Kintetsu Buffaloes,15,"Wilson, Nigel",DH,34,126,113,0.221,0.302,0.407,0.709,14,14,25,16,3,0,6,46,0,0,10,2,40,2,3,0,0,71473884
2002,Regular Season,Chunichi Dragons,40,"Mori, Shogo",LF,34,77,71,0.211,0.273,0.296,0.569,5,5,15,11,3,0,1,21,0,0,5,0,21,1,1,0,0,71473886
2002,Regular Season,Osaka Kintetsu Buffaloes,99,"Yoshikawa, Katsunari",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71475111
2002,Regular Season,Seibu Lions,47,"Hosokawa, Toru",C,2,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71475115
2002,Regular Season,Orix Bluewave,45,"Goshima, Yuji",DH,74,246,218,0.248,0.318,0.394,0.712,21,31,54,36,11,0,7,86,1,0,23,1,46,7,1,1,3,71573880
2002,Regular Season,Yomiuri Giants,49,"Kashiwada, Takashi",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71573881
2002,Regular Season,Chiba Lotte Marines,10,"Sawai, Ryosuke",PH,41,73,68,0.176,0.233,0.338,0.571,6,8,12,7,2,0,3,23,0,0,4,0,17,1,1,0,0,71573882
2002,Regular Season,Osaka Kintetsu Buffaloes,34,"Koike, Hideo",P,14,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71573887
2002,Regular Season,Chunichi Dragons,45,"Kimura, Masahiro",P,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71573888
2002,Regular Season,Hanshin Tigers,40,"Saito, Hidemitsu",SS,14,44,41,0.195,0.233,0.268,0.501,6,4,8,7,0,0,1,11,0,0,2,0,15,0,0,1,0,71573889
2002,Regular Season,Nippon-Ham Fighters,45,"Sasaki, Kiyoshi",P,39,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71575111
2002,Regular Season,Yokohama BayStars,26,"Odajima, Masakuni",1B,4,2,2,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71575115
2002,Regular Season,Nippon-Ham Fighters,33,"Shibata, Kazuya",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71673883
2002,Regular Season,Chiba Lotte Marines,31,"Watanabe, Shunsuke",P,8,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71675113
2002,Regular Season,Yakult Swallows,5,"Dobashi, Katsuyuki",2B,62,180,168,0.220,0.247,0.262,0.509,7,10,37,32,4,0,1,44,0,0,5,2,29,5,1,6,0,71773864
2002,Regular Season,Hiroshima Toyo Carp,22,"Takahashi, Ken",P,27,66,57,0.105,0.105,0.105,0.210,0,0,6,6,0,0,0,6,0,0,0,0,22,4,0,9,0,71773880
2002,Regular Season,Orix Bluewave,31,"Shiozaki, Makoto",SS,113,425,389,0.203,0.228,0.252,0.480,26,20,79,64,13,0,2,98,3,5,10,0,81,8,3,21,2,71773884
2002,Regular Season,Chunichi Dragons,54,"Jinno, Junichi",PH,69,86,77,0.221,0.286,0.351,0.637,3,10,17,11,4,0,2,27,0,0,4,0,30,1,3,2,0,71773887
2002,Japan Series,Seibu Lions,12,"Shibata, Hiroyuki",DH,2,,2,0.500,,0.500,,,0,1,1,0,0,0,1,1,,0,,0,,,,,71773888
2002,Regular Season,Seibu Lions,12,"Shibata, Hiroyuki",DH,21,32,30,0.200,0.226,0.267,0.493,6,3,6,5,0,1,0,8,7,1,1,0,10,0,0,1,0,71773888
2002,Regular Season,Chiba Lotte Marines,24,"Tachikawa, Takashi",RF,89,297,269,0.238,0.298,0.357,0.655,26,30,64,45,12,1,6,96,3,2,22,0,50,7,2,2,2,71773889
2002,Regular Season,Osaka Kintetsu Buffaloes,33,"Takagi, Yasunari",P,27,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71775111
2002,Regular Season,Orix Bluewave,59,"Kitagawa, Tomonori",P,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71775113
2002,Regular Season,Orix Bluewave,49,"Goto, Mitsutaka",3B,39,102,94,0.245,0.276,0.415,0.691,11,8,23,14,4,3,2,39,1,1,3,0,16,1,1,4,0,71775115
2002,Regular Season,Chunichi Dragons,42,"Bunch, Melvin",P,18,41,41,0.268,0.268,0.463,0.731,3,5,11,7,2,0,2,19,0,1,0,0,12,0,0,0,0,71875111
2002,Regular Season,Yomiuri Giants,51,"Chon, Minte",P,17,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71875113
2002,Regular Season,Hiroshima Toyo Carp,42,"Stanifer, Rob",P,15,3,3,0.667,0.667,0.667,1.334,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,71875115
2002,Regular Season,Seibu Lions,16,"Shiozaki, Tetsuya",P,28,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71973881
2002,Regular Season,Hiroshima Toyo Carp,19,"Hasegawa, Masayuki",P,30,68,58,0.172,0.186,0.190,0.376,2,3,10,9,1,0,0,11,0,0,1,0,29,0,0,9,0,71973882
2002,Regular Season,Chiba Lotte Marines,61,"Teramoto, Shiro",RF,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71973888
2002,Regular Season,Orix Bluewave,33,"Hirai, Masafumi",P,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71973889
2002,Regular Season,Yokohama BayStars,54,"Takeshita, Shintaro",P,44,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71975113
2002,Regular Season,Yokohama BayStars,12,"Taneda, Hitoshi",2B,116,438,397,0.252,0.297,0.335,0.632,47,29,100,77,18,0,5,133,5,0,22,0,84,6,4,14,1,73373881
2002,Regular Season,Osaka Kintetsu Buffaloes,42,"Bergman, Sean",P,16,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73375113
2002,Regular Season,Yokohama BayStars,49,"Holt, Chris",P,19,35,34,0.088,0.088,0.088,0.176,1,0,3,3,0,0,0,3,0,0,0,0,17,0,0,1,0,73375115
2002,Regular Season,Osaka Kintetsu Buffaloes,62,"Hoshino, Osamu",PH,9,13,12,0.083,0.154,0.167,0.321,0,1,1,0,1,0,0,2,0,0,1,0,4,1,0,0,0,73573868
2002,Regular Season,Chiba Lotte Marines,5,"Hori, Koichi",2B,117,445,387,0.253,0.319,0.426,0.745,58,36,98,61,21,2,14,165,4,1,35,1,84,7,3,18,2,73873868
2002,Regular Season,Osaka Kintetsu Buffaloes,12,"Yamamura, Hiroki",P,3,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81083880
2002,Regular Season,Yakult Swallows,35,"Miki, Hajime",2B,45,113,100,0.240,0.296,0.270,0.566,9,7,24,21,3,0,0,27,7,1,7,0,23,1,1,5,0,81083882
2002,Regular Season,Osaka Kintetsu Buffaloes,32,"Maeda, Tadatoki",SS,67,102,92,0.217,0.234,0.326,0.560,11,6,20,14,3,2,1,30,0,1,2,0,9,2,0,8,0,81085111
2002,Regular Season,Yakult Swallows,36,"Ikeyama, Takahiro",PH,44,48,43,0.209,0.292,0.302,0.594,1,6,9,7,1,0,1,13,0,0,4,0,19,0,1,0,0,81183869
2002,Japan Series,Seibu Lions,37,"Otomo, Susumu",CF,2,,2,0.000,,0.000,,,0,0,0,0,0,0,0,0,,0,,0,,,,,81183882
2002,Regular Season,Seibu Lions,37,"Otomo, Susumu",CF,64,169,153,0.235,0.278,0.320,0.598,15,10,36,26,8,1,1,49,2,2,9,0,31,0,0,7,0,81183882
2002,Regular Season,Yomiuri Giants,20,"Iriki, Yusaku",P,21,43,39,0.128,0.150,0.128,0.278,2,2,5,5,0,0,0,5,0,0,1,0,22,1,0,3,0,81183884
2002,Regular Season,Chunichi Dragons,13,"Iwase, Hitoki",P,52,7,6,0.167,0.167,0.167,0.334,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,1,0,81183888
2002,Regular Season,Seibu Lions,51,"Oshima, Hiroyuki",PH,36,80,70,0.214,0.300,0.414,0.714,13,7,15,7,5,0,3,29,0,0,9,1,16,3,0,0,1,81185111
2002,Regular Season,Nippon-Ham Fighters,24,"Shimoyanagi, Tsuyoshi",P,17,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81283883
2002,Regular Season,Nippon-Ham Fighters,31,"Hayashi, Takaya",3B,66,179,163,0.252,0.299,0.411,0.710,18,28,41,28,6,1,6,67,0,0,11,1,40,2,1,2,2,81283885
2002,Regular Season,Yakult Swallows,47,"Maeda, Hirotsugu",P,17,5,5,0.600,0.600,0.600,1.200,0,1,3,3,0,0,0,3,0,0,0,0,1,0,0,0,0,81283886
2002,Regular Season,Orix Bluewave,57,"Fukatani, Ryoji",C,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81285115
2002,Regular Season,Chiba Lotte Marines,57,"Sato, Yukihiko",PH,51,114,107,0.243,0.274,0.346,0.620,8,6,26,18,6,1,1,37,0,0,5,0,15,1,0,1,1,81383864
2002,Regular Season,Osaka Kintetsu Buffaloes,46,"Kitagawa, Hirotoshi",PH,43,99,94,0.266,0.303,0.394,0.697,7,8,25,16,7,1,1,37,0,0,4,0,16,2,1,0,0,81383880
2002,Regular Season,Chiba Lotte Marines,19,"Kuroki, Junji",P,6,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81383882
2002,Regular Season,Yomiuri Giants,27,"Kawamoto, Yasuyuki",P,25,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81383885
2002,Japan Series,Yomiuri Giants,0,"Kawanaka, Mototsugu",3B,1,,0,0.000,,0.000,,,0,0,0,0,0,0,0,1,,0,,0,,,,,81383886
2002,Regular Season,Yomiuri Giants,0,"Kawanaka, Mototsugu",3B,74,119,112,0.277,0.302,0.357,0.659,22,7,31,25,4,1,1,40,6,5,2,1,25,0,2,3,0,81383886
2002,Regular Season,Chiba Lotte Marines,34,"Kawai, Takashi",P,51,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81383888
2002,Regular Season,Yokohama BayStars,15,"Kawahara, Ryuichi",P,34,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81383889
2002,Regular Season,Hiroshima Toyo Carp,27,"Kimura, Koichiro",C,109,290,264,0.314,0.362,0.420,0.782,27,28,83,66,11,1,5,111,0,2,17,6,38,7,4,3,2,81385111
2002,Regular Season,Hiroshima Toyo Carp,37,"Okagami, Kazunori",PR,71,22,17,0.176,0.333,0.176,0.509,17,0,3,3,0,0,0,3,5,1,4,0,11,0,0,1,0,81385113
2002,Regular Season,Yomiuri Giants,53,"Osuga, Makoto",PH,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81385115
